Transaction_ID,Day,Date,Product_ID,Product_Name,Category,Supplier_ID,Stock_In,Stock_Out,Unit_Cost,Current_Stock,Reorder_Level,Stock_Value,Movement_Net,Reorder_Status
INV101224,Friday,04-04-2025,P016,APC UPS 650VA,Electronics,S001,233,30,"? 8,575",11193,68,"? 9,59,81,224",203,Sufficient Stock
INV114422,Friday,04-04-2025,P017,Belkin USB-C Hub,Electronics,S015,105,32,"? 5,027",11628,28,"? 5,84,53,718",73,Sufficient Stock
INV126112,Friday,04-04-2025,P018,Anker Power Bank,Electronics,S010,146,20,"? 4,330",11919,58,"? 5,16,06,721",126,Sufficient Stock
INV103164,Friday,04-04-2025,P020,JBL Headphones,Electronics,S002,40,20,"? 6,196",11242,93,"? 6,96,58,950",20,Sufficient Stock
INV103521,Friday,04-04-2025,P021,Philips LED Bulb,Home Appliances,S009,86,0,? 696,11783,93,"? 82,05,758",86,Sufficient Stock
INV123491,Friday,04-04-2025,P021,Philips LED Bulb,Home Appliances,S009,231,19,? 764,11995,93,"? 91,61,992",212,Sufficient Stock
INV106478,Friday,04-04-2025,P022,Panasonic Extension Board,Home Appliances,S008,185,20,"? 1,480",11710,82,"? 1,73,32,661",165,Sufficient Stock
INV115944,Friday,04-04-2025,P022,Panasonic Extension Board,Home Appliances,S008,201,25,"? 1,460",11886,82,"? 1,73,49,988",176,Sufficient Stock
INV101017,Friday,04-04-2025,P023,Bosch Cordless Drill,Hardware,S011,0,22,"? 11,910",11637,93,"? 13,85,93,545",-22,Sufficient Stock
INV127804,Friday,04-04-2025,P024,Stanley Tool Kit,Hardware,S014,219,0,"? 8,161",13272,83,"? 10,83,18,957",219,Sufficient Stock
INV109072,Friday,04-04-2025,P025,3M Safety Gloves,Industrial,S010,139,42,? 956,9805,95,"? 93,71,827",97,Sufficient Stock
INV119766,Friday,04-04-2025,P025,3M Safety Gloves,Industrial,S010,185,27,? 915,9963,95,"? 91,12,559",158,Sufficient Stock
INV101964,Friday,04-04-2025,P026,3M Safety Helmet,Industrial,S001,217,29,"? 1,756",7150,53,"? 1,25,57,980",188,Sufficient Stock
INV111163,Friday,04-04-2025,P026,3M Safety Helmet,Industrial,S001,40,21,"? 1,715",7169,53,"? 1,22,92,362",19,Sufficient Stock
INV114224,Friday,04-04-2025,P028,Ubiquiti Access Point,Electronics,S010,154,0,"? 13,550",10952,71,"? 14,83,98,433",154,Sufficient Stock
INV126450,Friday,04-04-2025,P028,Ubiquiti Access Point,Electronics,S010,174,21,"? 13,532",11105,71,"? 15,02,67,667",153,Sufficient Stock
INV127707,Friday,04-04-2025,P028,Ubiquiti Access Point,Electronics,S010,72,25,"? 13,667",11152,71,"? 15,24,13,037",47,Sufficient Stock
INV102799,Friday,04-04-2025,P029,Brother Label Printer,Electronics,S005,41,0,"? 13,236",11214,37,"? 14,84,24,669",41,Sufficient Stock
INV106472,Friday,04-04-2025,P032,Microsoft Wireless Keyboard,Electronics,S007,0,24,"? 4,920",11598,47,"? 5,70,67,793",-24,Sufficient Stock
INV109820,Friday,04-04-2025,P032,Microsoft Wireless Keyboard,Electronics,S011,148,17,"? 5,328",11729,47,"? 6,24,90,207",131,Sufficient Stock
INV121493,Friday,04-04-2025,P033,Microsoft Wireless Mouse,Electronics,S012,222,22,"? 3,823",10536,75,"? 4,02,79,365",200,Sufficient Stock
INV104712,Friday,04-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,217,17,"? 14,674",8972,100,"? 13,16,56,126",200,Sufficient Stock
INV108211,Friday,04-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,211,22,"? 15,910",9161,100,"? 14,57,52,140",189,Sufficient Stock
INV119406,Friday,04-04-2025,P035,Asus VivoBook,Electronics,S002,34,14,"? 56,727",10985,53,"? 62,31,44,273",20,Sufficient Stock
INV107582,Friday,04-04-2025,P036,Acer Aspire 5,Electronics,S003,146,21,"? 48,343",9981,85,"? 48,25,10,876",125,Sufficient Stock
INV117866,Friday,04-04-2025,P036,Acer Aspire 5,Electronics,S003,194,15,"? 51,432",10160,85,"? 52,25,46,925",179,Sufficient Stock
INV120784,Friday,04-04-2025,P036,Acer Aspire 5,Electronics,S003,75,0,"? 50,264",10235,85,"? 51,44,54,974",75,Sufficient Stock
INV102025,Friday,04-04-2025,P037,Intel Core i5 Processor,Electronics,S005,14,22,"? 21,779",10829,78,"? 23,58,42,290",-8,Sufficient Stock
INV124562,Friday,04-04-2025,P039,Seagate 4TB HDD,Electronics,S013,51,21,"? 9,705",9527,60,"? 9,24,57,989",30,Sufficient Stock
INV128462,Friday,04-04-2025,P040,SanDisk 512GB SSD,Electronics,S004,0,25,"? 5,636",8287,46,"? 4,67,01,517",-25,Sufficient Stock
INV114153,Saturday,05-04-2025,P002,HP 15s,Electronics,S006,171,15,"? 44,253",13615,37,"? 60,25,03,170",156,Sufficient Stock
INV126769,Saturday,05-04-2025,P002,HP 15s,Electronics,S006,42,15,"? 43,638",13642,37,"? 59,53,14,049",27,Sufficient Stock
INV119754,Saturday,05-04-2025,P003,Lenovo IdeaPad 3,Electronics,S002,116,26,"? 43,666",8945,50,"? 39,05,93,535",90,Sufficient Stock
INV105582,Saturday,05-04-2025,P004,Apple MacBook Air,Electronics,S004,84,14,"? 1,01,416",12164,94,"? 1,23,36,29,806",70,Sufficient Stock
INV112847,Saturday,05-04-2025,P004,Apple MacBook Air,Electronics,S004,91,17,"? 98,206",12238,94,"? 1,20,18,40,679",74,Sufficient Stock
INV113597,Saturday,05-04-2025,P004,Apple MacBook Air,Electronics,S004,189,35,"? 98,946",12392,94,"? 1,22,61,43,538",154,Sufficient Stock
INV103730,Saturday,05-04-2025,P005,Logitech K380 Keyboard,Electronics,S008,203,29,"? 3,544",11549,46,"? 4,09,31,938",174,Sufficient Stock
INV106450,Saturday,05-04-2025,P006,Logitech M185 Mouse,Electronics,S003,70,0,"? 1,811",11213,68,"? 2,03,11,719",70,Sufficient Stock
INV111758,Saturday,05-04-2025,P006,Logitech M185 Mouse,Electronics,S003,95,0,"? 1,812",11308,68,"? 2,04,95,671",95,Sufficient Stock
INV121776,Saturday,05-04-2025,P006,Logitech M185 Mouse,Electronics,S003,128,23,"? 1,733",11413,68,"? 1,97,78,913",105,Sufficient Stock
INV110063,Saturday,05-04-2025,P010,Cisco 8-Port Switch,Electronics,S010,125,0,"? 10,843",10404,23,"? 11,28,12,858",125,Sufficient Stock
INV128992,Saturday,05-04-2025,P010,Cisco 8-Port Switch,Electronics,S010,212,30,"? 10,474",10586,23,"? 11,08,73,942",182,Sufficient Stock
INV113261,Saturday,05-04-2025,P011,Epson EcoTank Printer,Electronics,S009,75,0,"? 22,412",9672,67,"? 21,67,73,563",75,Sufficient Stock
INV114389,Saturday,05-04-2025,P013,Samsung 1TB SSD,Electronics,S012,27,26,"? 8,516",9869,47,"? 8,40,40,155",1,Sufficient Stock
INV109152,Saturday,05-04-2025,P014,WD 2TB HDD,Electronics,S015,176,21,"? 7,117",10126,22,"? 7,20,63,943",155,Sufficient Stock
INV118628,Saturday,05-04-2025,P015,Kingston 16GB RAM,Electronics,S001,151,19,"? 4,772",12864,64,"? 6,13,87,315",132,Sufficient Stock
INV118929,Saturday,05-04-2025,P015,Kingston 16GB RAM,Electronics,S012,217,18,"? 4,374",13063,64,"? 5,71,35,635",199,Sufficient Stock
INV123582,Saturday,05-04-2025,P017,Belkin USB-C Hub,Electronics,S015,162,0,"? 4,835",11790,28,"? 5,70,04,366",162,Sufficient Stock
INV124223,Saturday,05-04-2025,P017,Belkin USB-C Hub,Electronics,S015,69,22,"? 5,096",11837,28,"? 6,03,20,931",47,Sufficient Stock
INV107861,Saturday,05-04-2025,P019,Sony Bluetooth Speaker,Electronics,S006,83,0,"? 7,662",9233,100,"? 7,07,38,821",83,Sufficient Stock
INV122290,Saturday,05-04-2025,P019,Sony Bluetooth Speaker,Electronics,S006,197,30,"? 7,752",9400,100,"? 7,28,66,468",167,Sufficient Stock
INV108896,Saturday,05-04-2025,P020,JBL Headphones,Electronics,S002,74,20,"? 6,475",11296,93,"? 7,31,43,157",54,Sufficient Stock
INV128653,Saturday,05-04-2025,P020,JBL Headphones,Electronics,S001,203,22,"? 6,027",11477,93,"? 6,91,70,354",181,Sufficient Stock
INV128201,Saturday,05-04-2025,P022,Panasonic Extension Board,Home Appliances,S008,173,26,"? 1,506",12033,82,"? 1,81,26,378",147,Sufficient Stock
INV103535,Saturday,05-04-2025,P026,3M Safety Helmet,Industrial,S001,190,25,"? 1,730",7334,53,"? 1,26,84,932",165,Sufficient Stock
INV122913,Saturday,05-04-2025,P026,3M Safety Helmet,Industrial,S001,0,25,"? 1,958",7309,53,"? 1,43,07,696",-25,Sufficient Stock
INV104686,Saturday,05-04-2025,P027,D-Link Ethernet Cable,Electronics,S015,127,0,? 684,11672,34,"? 79,84,563",127,Sufficient Stock
INV118917,Saturday,05-04-2025,P027,D-Link Ethernet Cable,Electronics,S015,133,24,? 670,11781,34,"? 78,89,169",109,Sufficient Stock
INV103901,Saturday,05-04-2025,P028,Ubiquiti Access Point,Electronics,S010,103,0,"? 14,152",11255,71,"? 15,92,85,223",103,Sufficient Stock
INV128020,Saturday,05-04-2025,P028,Ubiquiti Access Point,Electronics,S010,188,22,"? 14,191",11421,71,"? 16,20,80,884",166,Sufficient Stock
INV102594,Saturday,05-04-2025,P030,Zebra Barcode Scanner,Electronics,S013,121,0,"? 18,653",9750,40,"? 18,18,63,607",121,Sufficient Stock
INV124493,Saturday,05-04-2025,P030,Zebra Barcode Scanner,Electronics,S005,154,26,"? 17,282",9878,40,"? 17,07,07,995",128,Sufficient Stock
INV123524,Saturday,05-04-2025,P031,Honeywell Barcode Scanner,Electronics,S009,119,22,"? 14,982",7832,46,"? 11,73,37,372",97,Sufficient Stock
INV126907,Saturday,05-04-2025,P032,Microsoft Wireless Keyboard,Electronics,S002,0,28,"? 5,245",11701,47,"? 6,13,68,100",-28,Sufficient Stock
INV109431,Saturday,05-04-2025,P033,Microsoft Wireless Mouse,Electronics,S011,225,28,"? 4,037",10733,75,"? 4,33,29,757",197,Sufficient Stock
INV112891,Saturday,05-04-2025,P033,Microsoft Wireless Mouse,Electronics,S012,100,17,"? 3,896",10816,75,"? 4,21,44,182",83,Sufficient Stock
INV128468,Saturday,05-04-2025,P033,Microsoft Wireless Mouse,Electronics,S012,196,19,"? 4,018",10993,75,"? 4,41,74,667",177,Sufficient Stock
INV101516,Saturday,05-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,0,26,"? 15,396",9135,100,"? 14,06,39,706",-26,Sufficient Stock
INV103214,Saturday,05-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,140,0,"? 14,014",9275,100,"? 12,99,83,808",140,Sufficient Stock
INV123609,Saturday,05-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,127,19,"? 14,294",9383,100,"? 13,41,23,424",108,Sufficient Stock
INV100553,Saturday,05-04-2025,P035,Asus VivoBook,Electronics,S002,159,19,"? 51,262",11125,53,"? 57,02,90,594",140,Sufficient Stock
INV106733,Saturday,05-04-2025,P035,Asus VivoBook,Electronics,S002,0,25,"? 56,458",11100,53,"? 62,66,83,540",-25,Sufficient Stock
INV102701,Saturday,05-04-2025,P036,Acer Aspire 5,Electronics,S002,111,32,"? 53,412",10314,85,"? 55,08,92,905",79,Sufficient Stock
INV103685,Saturday,05-04-2025,P036,Acer Aspire 5,Electronics,S003,243,35,"? 48,546",10522,85,"? 51,07,97,825",208,Sufficient Stock
INV103968,Saturday,05-04-2025,P037,Intel Core i5 Processor,Electronics,S005,176,0,"? 21,912",11005,78,"? 24,11,41,751",176,Sufficient Stock
INV106023,Saturday,05-04-2025,P037,Intel Core i5 Processor,Electronics,S005,106,15,"? 21,963",11096,78,"? 24,37,03,289",91,Sufficient Stock
INV117699,Saturday,05-04-2025,P037,Intel Core i5 Processor,Electronics,S005,89,0,"? 23,008",11185,78,"? 25,73,40,504",89,Sufficient Stock
INV104258,Saturday,05-04-2025,P038,AMD Ryzen 5 Processor,Electronics,S011,0,21,"? 19,045",9479,63,"? 18,05,23,325",-21,Sufficient Stock
INV102131,Saturday,05-04-2025,P039,Seagate 4TB HDD,Electronics,S013,0,26,"? 10,013",9501,60,"? 9,51,31,403",-26,Sufficient Stock
INV112924,Saturday,05-04-2025,P040,SanDisk 512GB SSD,Electronics,S014,134,20,"? 5,822",8401,46,"? 4,89,10,713",114,Sufficient Stock
INV105586,Sunday,06-04-2025,P001,Dell Inspiron 15,Electronics,S011,242,32,"? 50,753",9990,100,"? 50,70,24,607",210,Sufficient Stock
INV117378,Sunday,06-04-2025,P001,Dell Inspiron 15,Electronics,S011,153,0,"? 45,860",10143,100,"? 46,51,55,395",153,Sufficient Stock
INV103295,Sunday,06-04-2025,P004,Apple MacBook Air,Electronics,S004,0,18,"? 94,172",12374,94,"? 1,16,52,87,514",-18,Sufficient Stock
INV119957,Sunday,06-04-2025,P005,Logitech K380 Keyboard,Electronics,S008,0,25,"? 3,915",11524,46,"? 4,51,20,518",-25,Sufficient Stock
INV117743,Sunday,06-04-2025,P006,Logitech M185 Mouse,Electronics,S003,49,0,"? 1,739",11462,68,"? 1,99,26,967",49,Sufficient Stock
INV118540,Sunday,06-04-2025,P006,Logitech M185 Mouse,Electronics,S003,0,24,"? 1,632",11438,68,"? 1,86,64,166",-24,Sufficient Stock
INV102323,Sunday,06-04-2025,P007,Samsung 24-inch Monitor,Electronics,S010,25,0,"? 16,556",11255,76,"? 18,63,36,108",25,Sufficient Stock
INV123927,Sunday,06-04-2025,P007,Samsung 24-inch Monitor,Electronics,S010,54,15,"? 17,362",11294,76,"? 19,60,91,216",39,Sufficient Stock
INV112306,Sunday,06-04-2025,P009,TP-Link WiFi Router,Electronics,S014,248,18,"? 5,656",8463,94,"? 4,78,66,516",230,Sufficient Stock
INV110276,Sunday,06-04-2025,P010,Cisco 8-Port Switch,Electronics,S010,182,12,"? 10,555",10756,23,"? 11,35,34,706",170,Sufficient Stock
INV119516,Sunday,06-04-2025,P010,Cisco 8-Port Switch,Electronics,S010,20,25,"? 10,371",10751,23,"? 11,14,93,838",-5,Sufficient Stock
INV122968,Sunday,06-04-2025,P010,Cisco 8-Port Switch,Electronics,S011,0,16,"? 11,203",10735,23,"? 12,02,59,596",-16,Sufficient Stock
INV106064,Sunday,06-04-2025,P011,Epson EcoTank Printer,Electronics,S009,0,20,"? 22,461",9652,67,"? 21,67,91,149",-20,Sufficient Stock
INV126568,Sunday,06-04-2025,P011,Epson EcoTank Printer,Electronics,S009,155,25,"? 24,875",9782,67,"? 24,33,31,973",130,Sufficient Stock
INV114188,Sunday,06-04-2025,P012,Canon Laser Printer,Electronics,S002,214,24,"? 19,492",9929,22,"? 19,35,39,046",190,Sufficient Stock
INV103835,Sunday,06-04-2025,P013,Samsung 1TB SSD,Electronics,S012,188,0,"? 7,859",10057,47,"? 7,90,35,653",188,Sufficient Stock
INV113274,Sunday,06-04-2025,P013,Samsung 1TB SSD,Electronics,S012,140,32,"? 8,257",10165,47,"? 8,39,34,479",108,Sufficient Stock
INV129869,Sunday,06-04-2025,P013,Samsung 1TB SSD,Electronics,S012,0,28,"? 7,672",10137,47,"? 7,77,68,534",-28,Sufficient Stock
INV127126,Sunday,06-04-2025,P014,WD 2TB HDD,Electronics,S015,130,0,"? 7,138",10256,22,"? 7,32,04,329",130,Sufficient Stock
INV129887,Sunday,06-04-2025,P014,WD 2TB HDD,Electronics,S015,167,19,"? 7,105",10404,22,"? 7,39,22,318",148,Sufficient Stock
INV107753,Sunday,06-04-2025,P015,Kingston 16GB RAM,Electronics,S012,126,0,"? 4,587",13189,64,"? 6,04,99,294",126,Sufficient Stock
INV129706,Sunday,06-04-2025,P015,Kingston 16GB RAM,Electronics,S012,43,21,"? 4,509",13211,64,"? 5,95,71,032",22,Sufficient Stock
INV113565,Sunday,06-04-2025,P016,APC UPS 650VA,Electronics,S001,179,24,"? 8,972",11348,68,"? 10,18,10,956",155,Sufficient Stock
INV126419,Sunday,06-04-2025,P016,APC UPS 650VA,Electronics,S003,22,24,"? 8,343",11346,68,"? 9,46,62,383",-2,Sufficient Stock
INV114746,Sunday,06-04-2025,P017,Belkin USB-C Hub,Electronics,S015,0,23,"? 4,551",11814,28,"? 5,37,64,392",-23,Sufficient Stock
INV122545,Sunday,06-04-2025,P017,Belkin USB-C Hub,Electronics,S015,86,15,"? 5,151",11885,28,"? 6,12,17,081",71,Sufficient Stock
INV108172,Sunday,06-04-2025,P018,Anker Power Bank,Electronics,S009,78,18,"? 4,274",11979,58,"? 5,11,94,100",60,Sufficient Stock
INV124131,Sunday,06-04-2025,P018,Anker Power Bank,Electronics,S010,0,23,"? 4,471",11956,58,"? 5,34,50,986",-23,Sufficient Stock
INV105730,Sunday,06-04-2025,P020,JBL Headphones,Electronics,S002,79,0,"? 5,885",11556,93,"? 6,80,06,630",79,Sufficient Stock
INV115939,Sunday,06-04-2025,P021,Philips LED Bulb,Home Appliances,S008,91,40,? 696,12046,93,"? 83,88,913",51,Sufficient Stock
INV118269,Sunday,06-04-2025,P021,Philips LED Bulb,Home Appliances,S006,157,27,? 750,12176,93,"? 91,30,974",130,Sufficient Stock
INV113577,Sunday,06-04-2025,P022,Panasonic Extension Board,Home Appliances,S008,0,17,"? 1,499",12016,82,"? 1,80,06,215",-17,Sufficient Stock
INV112111,Sunday,06-04-2025,P023,Bosch Cordless Drill,Hardware,S011,141,19,"? 12,553",11759,93,"? 14,76,15,615",122,Sufficient Stock
INV116112,Sunday,06-04-2025,P023,Bosch Cordless Drill,Hardware,S011,0,21,"? 11,022",11738,93,"? 12,93,77,507",-21,Sufficient Stock
INV124920,Sunday,06-04-2025,P023,Bosch Cordless Drill,Hardware,S011,0,19,"? 11,978",11719,93,"? 14,03,66,282",-19,Sufficient Stock
INV100903,Sunday,06-04-2025,P024,Stanley Tool Kit,Hardware,S014,66,19,"? 7,919",13319,83,"? 10,54,70,990",47,Sufficient Stock
INV116078,Sunday,06-04-2025,P026,3M Safety Helmet,Industrial,S010,224,25,"? 1,811",7508,53,"? 1,36,00,320",199,Sufficient Stock
INV128221,Sunday,06-04-2025,P029,Brother Label Printer,Electronics,S005,129,15,"? 14,805",11328,37,"? 16,77,08,056",114,Sufficient Stock
INV110983,Sunday,06-04-2025,P031,Honeywell Barcode Scanner,Electronics,S003,15,23,"? 16,449",7824,46,"? 12,86,93,617",-8,Sufficient Stock
INV115502,Sunday,06-04-2025,P031,Honeywell Barcode Scanner,Electronics,S003,11,24,"? 15,269",7811,46,"? 11,92,64,170",-13,Sufficient Stock
INV117417,Sunday,06-04-2025,P032,Microsoft Wireless Keyboard,Electronics,S003,177,16,"? 4,711",11862,47,"? 5,58,80,791",161,Sufficient Stock
INV114581,Sunday,06-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,239,27,"? 14,582",9595,100,"? 13,99,12,194",212,Sufficient Stock
INV122311,Sunday,06-04-2025,P034,Acer 24-inch Monitor,Electronics,S004,42,27,"? 14,925",9610,100,"? 14,34,30,521",15,Sufficient Stock
INV106896,Sunday,06-04-2025,P037,Intel Core i5 Processor,Electronics,S005,0,21,"? 21,663",11164,78,"? 24,18,43,861",-21,Sufficient Stock
INV107538,Sunday,06-04-2025,P037,Intel Core i5 Processor,Electronics,S005,0,15,"? 21,320",11149,78,"? 23,76,93,826",-15,Sufficient Stock
INV109717,Sunday,06-04-2025,P037,Intel Core i5 Processor,Electronics,S005,231,31,"? 20,962",11349,78,"? 23,79,03,315",200,Sufficient Stock
INV118582,Sunday,06-04-2025,P037,Intel Core i5 Processor,Electronics,S005,173,22,"? 22,915",11500,78,"? 26,35,17,072",151,Sufficient Stock
INV119451,Sunday,06-04-2025,P037,Intel Core i5 Processor,Electronics,S011,0,25,"? 22,208",11475,78,"? 25,48,41,578",-25,Sufficient Stock
INV125827,Sunday,06-04-2025,P038,AMD Ryzen 5 Processor,Electronics,S011,73,20,"? 21,709",9532,63,"? 20,69,27,661",53,Sufficient Stock
INV105077,Sunday,06-04-2025,P040,SanDisk 512GB SSD,Electronics,S014,15,22,"? 5,605",8394,46,"? 4,70,44,711",-7,Sufficient Stock
INV109383,Sunday,06-04-2025,P040,SanDisk 512GB SSD,Electronics,S014,27,24,"? 5,503",8397,46,"? 4,62,09,144",3,Sufficient Stock
INV103989,Monday,07-04-2025,P001,Dell Inspiron 15,Electronics,S011,93,25,"? 51,191",10211,100,"? 52,27,11,225",68,Sufficient Stock
INV129500,Monday,07-04-2025,P001,Dell Inspiron 15,Electronics,S011,142,19,"? 49,669",10334,100,"? 51,32,83,479",123,Sufficient Stock
INV125504,Monday,07-04-2025,P002,HP 15s,Electronics,S006,211,20,"? 45,831",13833,37,"? 63,39,82,359",191,Sufficient Stock
INV129380,Monday,07-04-2025,P002,HP 15s,Electronics,S006,0,27,"? 45,603",13806,37,"? 62,95,94,375",-27,Sufficient Stock
INV118743,Monday,07-04-2025,P003,Lenovo IdeaPad 3,Electronics,S002,50,26,"? 46,080",8969,50,"? 41,32,87,506",24,Sufficient Stock
INV129625,Monday,07-04-2025,P003,Lenovo IdeaPad 3,Electronics,S002,37,20,"? 48,307",8986,50,"? 43,40,84,382",17,Sufficient Stock
INV100171,Monday,07-04-2025,P006,Logitech M185 Mouse,Electronics,S003,10,19,"? 1,728",11429,68,"? 1,97,43,687",-9,Sufficient Stock
INV121576,Monday,07-04-2025,P006,Logitech M185 Mouse,Electronics,S003,37,31,"? 1,710",11435,68,"? 1,95,59,091",6,Sufficient Stock
INV106753,Monday,07-04-2025,P007,Samsung 24-inch Monitor,Electronics,S010,164,18,"? 16,157",11440,76,"? 18,48,37,858",146,Sufficient Stock
INV114221,Monday,07-04-2025,P007,Samsung 24-inch Monitor,Electronics,S010,97,24,"? 16,058",11513,76,"? 18,48,72,803",73,Sufficient Stock
INV107554,Monday,07-04-2025,P008,LG 27-inch Monitor,Electronics,S009,169,25,"? 20,182",9076,99,"? 18,31,68,422",144,Sufficient Stock
INV110802,Monday,07-04-2025,P009,TP-Link WiFi Router,Electronics,S014,0,25,"? 5,850",8438,94,"? 4,93,58,522",-25,Sufficient Stock
INV121485,Monday,07-04-2025,P011,Epson EcoTank Printer,Electronics,S009,52,32,"? 22,489",9802,67,"? 22,04,35,366",20,Sufficient Stock
INV120697,Monday,07-04-2025,P012,Canon Laser Printer,Electronics,S002,29,22,"? 19,340",9936,22,"? 19,21,63,888",7,Sufficient Stock
INV124388,Monday,07-04-2025,P012,Canon Laser Printer,Electronics,S002,202,16,"? 20,186",10122,22,"? 20,43,23,536",186,Sufficient Stock
INV100011,Monday,07-04-2025,P014,WD 2TB HDD,Electronics,S015,232,22,"? 6,689",10614,22,"? 7,09,98,899",210,Sufficient Stock
INV115044,Monday,07-04-2025,P016,APC UPS 650VA,Electronics,S001,167,20,"? 9,246",11493,68,"? 10,62,62,125",147,Sufficient Stock
INV106724,Monday,07-04-2025,P017,Belkin USB-C Hub,Electronics,S015,205,24,"? 4,976",12066,28,"? 6,00,41,542",181,Sufficient Stock
INV115464,Monday,07-04-2025,P017,Belkin USB-C Hub,Electronics,S015,0,26,"? 4,646",12040,28,"? 5,59,42,442",-26,Sufficient Stock
INV120797,Monday,07-04-2025,P017,Belkin USB-C Hub,Electronics,S015,0,21,"? 5,010",12019,28,"? 6,02,11,196",-21,Sufficient Stock
INV113105,Monday,07-04-2025,P018,Anker Power Bank,Electronics,S010,38,26,"? 4,384",11968,58,"? 5,24,68,696",12,Sufficient Stock
INV118837,Monday,07-04-2025,P020,JBL Headphones,Electronics,S002,0,28,"? 5,913",11528,93,"? 6,81,59,350",-28,Sufficient Stock
INV101297,Monday,07-04-2025,P021,Philips LED Bulb,Home Appliances,S009,0,22,? 758,12154,93,"? 92,16,491",-22,Sufficient Stock
INV106489,Monday,07-04-2025,P021,Philips LED Bulb,Home Appliances,S009,66,30,? 733,12190,93,"? 89,40,034",36,Sufficient Stock
INV119626,Monday,07-04-2025,P021,Philips LED Bulb,Home Appliances,S009,0,19,? 730,12171,93,"? 88,87,790",-19,Sufficient Stock
INV109950,Monday,07-04-2025,P022,Panasonic Extension Board,Home Appliances,S008,42,25,"? 1,398",12033,82,"? 1,68,19,688",17,Sufficient Stock
INV122834,Monday,07-04-2025,P023,Bosch Cordless Drill,Hardware,S011,88,0,"? 11,421",11807,93,"? 13,48,51,630",88,Sufficient Stock
INV127986,Monday,07-04-2025,P023,Bosch Cordless Drill,Hardware,S007,0,20,"? 12,010",11787,93,"? 14,15,57,954",-20,Sufficient Stock
INV122636,Monday,07-04-2025,P024,Stanley Tool Kit,Hardware,S014,205,23,"? 8,877",13501,83,"? 11,98,48,632",182,Sufficient Stock
